project,seed,condition,model,held_out,mcc_avg,gmean_avg,mcc,gmean,n_seen,n_pos_seen,n_filtered,filter_rate,filter_active_from,mean_lambda_pos
commons-beanutils,13,oracle,ORB,False,0.1152768571158658,0.5461370583629283,0.07189167600459141,0.6048418676645823,,,,,,
commons-beanutils,13,oracle,NA(fp_filter),False,0.1152768571158658,0.5461370583629283,0.07189167600459141,0.6048418676645823,627.0,34.0,0.0,0.0,,51.274557198678906
commons-beanutils,13,oracle,NA(fp_filter/suppress),False,0.1152768571158658,0.5461370583629283,0.07189167600459141,0.6048418676645823,627.0,34.0,0.0,0.0,,51.274557198678906
commons-beanutils,13,oracle,NA(damp),False,0.09328752648846288,0.537035500481786,0.00756314398245622,0.48089291775294934,,,,,,
commons-beanutils,13,oracle,NA(rescue),False,0.11370397078954442,0.5443311567757682,0.03564218444278261,0.5595874653203466,,,,,,
commons-beanutils,13,BSZZ,OOB,False,0.014134519873689806,0.42639446906612627,0.0427891001054351,0.57967209228708,,,,,,
commons-beanutils,13,BSZZ,ORB,False,0.07537830171016371,0.5257804228235435,0.061606196328557614,0.60856549053526,,,,,,
commons-beanutils,13,BSZZ,NA(fp_filter),False,0.09871046916892016,0.552037073401456,0.11016202684606284,0.6791047757008096,749.0,229.0,68.0,0.29694323144104806,81.0,9.934465737484222
commons-beanutils,13,BSZZ,NA(fp_filter/suppress),False,0.08060771570091059,0.5290112261637152,0.09362755987764412,0.6611354035307245,749.0,229.0,71.0,0.31004366812227074,81.0,10.931291914983502
commons-beanutils,13,BSZZ,NA(damp),False,0.09252116178588544,0.5481871354397381,0.08977767873983158,0.6631374359718424,,,,,,
commons-beanutils,13,BSZZ,NA(rescue),False,0.04488751432988866,0.4996734915886539,0.04508058579908466,0.5759180005362574,,,,,,
commons-beanutils,13,AGSZZ,OOB,False,0.040239926739499034,0.44061207828899285,0.028761290441018238,0.5536893604644093,,,,,,
commons-beanutils,13,AGSZZ,ORB,False,0.021836360893446014,0.4573510858622918,0.006032941542792314,0.5112679575478961,,,,,,
commons-beanutils,13,AGSZZ,NA(fp_filter),False,0.015362511195424894,0.4451518524228392,0.09159299106670894,0.6384254223074226,704.0,166.0,44.0,0.26506024096385544,81.0,10.352341071240218
commons-beanutils,13,AGSZZ,NA(fp_filter/suppress),False,0.09411886541002774,0.5161487606974726,0.03446305375130139,0.534840186372796,704.0,166.0,36.0,0.21686746987951808,81.0,17.796225017206083
commons-beanutils,13,AGSZZ,NA(damp),False,0.0645861289902172,0.5004183953908166,0.0949424144648505,0.6707836354982196,,,,,,
commons-beanutils,13,AGSZZ,NA(rescue),False,0.012323387315752896,0.4437843119611039,-0.02485873128835596,0.44455070183078044,,,,,,
commons-beanutils,13,MASZZ,OOB,False,-0.03524386619255191,0.35782302452467596,-0.0067436765657297405,0.4603370088741755,,,,,,
commons-beanutils,13,MASZZ,ORB,False,0.010883773286042949,0.4598544587573226,-0.010760962233910761,0.4752656279862177,,,,,,
commons-beanutils,13,MASZZ,NA(fp_filter),False,0.08892162422174474,0.5400177613676483,0.09560806591524908,0.6641047770123945,713.0,182.0,51.0,0.2802197802197802,81.0,10.305749169657167
commons-beanutils,13,MASZZ,NA(fp_filter/suppress),False,0.04514235822388077,0.4818088434761991,0.029854719772031354,0.5077081289903493,713.0,182.0,57.0,0.3131868131868132,81.0,17.10721227348191
commons-beanutils,13,MASZZ,NA(damp),False,0.1017317925310362,0.548282591018217,0.047085456564458956,0.5733295204744182,,,,,,
commons-beanutils,13,MASZZ,NA(rescue),False,-0.03792929542172356,0.41453755983092133,-0.013022156862305583,0.4541514422683712,,,,,,
commons-beanutils,13,LSZZ,OOB,False,0.12868336767044294,0.584414041111802,0.09229232125025218,0.6606337197680143,,,,,,
commons-beanutils,13,LSZZ,ORB,False,0.14313729520520388,0.6021541081412575,0.09426322115181403,0.6579052982356377,,,,,,
commons-beanutils,13,LSZZ,NA(fp_filter),False,0.12961652908970447,0.5894632997298427,0.08783068211810521,0.6441445803870521,658.0,80.0,9.0,0.1125,306.0,30.148721125379804
commons-beanutils,13,LSZZ,NA(fp_filter/suppress),False,0.11691776415216351,0.5694271492050492,0.03750370371361562,0.5382219958210159,658.0,80.0,9.0,0.1125,306.0,36.49808083580029
commons-beanutils,13,LSZZ,NA(damp),False,0.14193298203041374,0.6062706734177424,0.08917247920361977,0.6621999947854353,,,,,,
commons-beanutils,13,LSZZ,NA(rescue),False,0.16775045017647938,0.6343647539172433,0.12385337730707562,0.7183236250041841,,,,,,
commons-beanutils,13,RSZZ,OOB,False,0.06758432737817194,0.46180563525957286,0.0753666485247069,0.623949973751054,,,,,,
commons-beanutils,13,RSZZ,ORB,False,0.03512385629241184,0.4369955895196082,0.04320147791730198,0.5750829594929663,,,,,,
commons-beanutils,13,RSZZ,NA(fp_filter),False,0.031240326004337755,0.4162264463158442,0.06749996686712287,0.5771986995297281,667.0,111.0,25.0,0.22522522522522523,142.0,18.697229944099654
commons-beanutils,13,RSZZ,NA(fp_filter/suppress),False,0.013418455268441388,0.40386298792627223,0.0893808737735613,0.6443608075697526,667.0,111.0,26.0,0.23423423423423423,142.0,21.039476279426875
commons-beanutils,13,RSZZ,NA(damp),False,0.006087402952669826,0.40050945086716416,0.07204209732053941,0.6281495379910703,,,,,,
commons-beanutils,13,RSZZ,NA(rescue),False,0.05264920064169787,0.45783887994505607,0.09974472294429758,0.6777123578640419,,,,,,
commons-beanutils,13,RASZZ,OOB,False,0.02093305176826002,0.421930052970952,0.010706319665421854,0.5105020560234501,,,,,,
commons-beanutils,13,RASZZ,ORB,False,0.01167382413811571,0.4462305362518705,0.03038905281141523,0.5568687862320242,,,,,,
commons-beanutils,13,RASZZ,NA(fp_filter),False,0.09695248613364486,0.51492271204148,0.10521268094702634,0.6189622543458538,708.0,165.0,47.0,0.28484848484848485,96.0,15.39692287891189
commons-beanutils,13,RASZZ,NA(fp_filter/suppress),False,0.03461613027672749,0.43115756563092067,-0.0011142595299976125,0.4004379871116277,708.0,165.0,40.0,0.24242424242424243,96.0,17.680548436120542
commons-beanutils,13,RASZZ,NA(damp),False,0.0780553742176167,0.5067857501552695,0.0381325818334913,0.5619899482360429,,,,,,
commons-beanutils,13,RASZZ,NA(rescue),False,0.01417660984514368,0.4410806354366728,-0.019993769256047667,0.42289089862428125,,,,,,
commons-beanutils,13,injected_fn20,OOB,False,0.07992533997968544,0.5312335513081495,-0.035949172229879936,0.4282348349627083,,,,,,
commons-beanutils,13,injected_fn20,ORB,False,-0.011459524060685454,0.41270956400140174,-0.0200697388668404,0.46224656634877936,,,,,,
commons-beanutils,13,injected_fn20,NA(fp_filter),False,-0.010489993520312229,0.4135526146707124,-0.027839565842715897,0.44777283841886434,652.0,73.0,18.0,0.2465753424657534,436.0,15.479601699744247
commons-beanutils,13,injected_fn20,NA(fp_filter/suppress),False,0.013621937029282825,0.44258822635652123,0.01807279390420769,0.528180259586642,652.0,73.0,19.0,0.2602739726027397,436.0,27.016627945907867
commons-beanutils,13,injected_fn20,NA(damp),False,-0.078416699513055,0.3458788558305376,-0.036834201063492666,0.4163373692109978,,,,,,
commons-beanutils,13,injected_fn20,NA(rescue),False,-0.021753592744615524,0.4009064661781951,-0.034437290349683986,0.4304435406974586,,,,,,
commons-beanutils,21,oracle,OOB,False,0.13479192961478426,0.5271776129608933,0.08889934203020107,0.6303794266837445,,,,,,
commons-beanutils,21,oracle,ORB,False,0.08995996182831495,0.527726200408941,0.05850565474799786,0.5841099424590726,,,,,,
commons-beanutils,21,oracle,NA(fp_filter),False,0.08995996182831495,0.527726200408941,0.05850565474799786,0.5841099424590726,627.0,34.0,0.0,0.0,,51.30756584094843
commons-beanutils,21,oracle,NA(fp_filter/suppress),False,0.08995996182831495,0.527726200408941,0.05850565474799786,0.5841099424590726,627.0,34.0,0.0,0.0,,51.30756584094843
commons-beanutils,21,oracle,NA(damp),False,0.08012617732545692,0.5229507466771309,-0.008538065546352183,0.4509656835230297,,,,,,
commons-beanutils,21,oracle,NA(rescue),False,0.0890351522700662,0.5266071674205056,0.030506681596259907,0.5483360706854294,,,,,,
commons-beanutils,21,BSZZ,OOB,False,0.03728548754400028,0.4385110716675771,-0.01630169005935963,0.4649000657329118,,,,,,
commons-beanutils,21,BSZZ,ORB,False,0.01118491408309725,0.4169507212361472,0.03593013523430437,0.5650153087601132,,,,,,
commons-beanutils,21,BSZZ,NA(fp_filter),False,-0.030968398609399633,0.3363923341941733,-0.008564673978970415,0.4423568306665517,749.0,229.0,57.0,0.24890829694323144,81.0,9.99744214430948
commons-beanutils,21,BSZZ,NA(fp_filter/suppress),False,0.022023708826738514,0.4113350958554238,0.028516427454017862,0.5231527142255248,749.0,229.0,54.0,0.23580786026200873,81.0,11.50649687397926
commons-beanutils,21,BSZZ,NA(damp),False,0.024482184592408484,0.42255390729633635,0.020952798596797086,0.5387769304068433,,,,,,
commons-beanutils,21,BSZZ,NA(rescue),False,0.018408945252697782,0.42549572929269236,0.01819499726779162,0.5338103697085889,,,,,,
commons-beanutils,21,AGSZZ,OOB,False,0.0480634703814966,0.4508151680732004,0.0317977148027015,0.5592540805631666,,,,,,
commons-beanutils,21,AGSZZ,ORB,False,0.08890378928524896,0.5289923938820156,0.08353153743300654,0.6509716241161461,,,,,,
commons-beanutils,21,AGSZZ,NA(fp_filter),False,0.11798151553632209,0.5447946942035078,0.10689913364018028,0.6501712665854787,704.0,166.0,44.0,0.26506024096385544,81.0,10.234335215607707
commons-beanutils,21,AGSZZ,NA(fp_filter/suppress),False,0.07293134428590585,0.4942934518454572,0.06751710005722365,0.6006844818713818,704.0,166.0,48.0,0.2891566265060241,81.0,15.953577929824315
commons-beanutils,21,AGSZZ,NA(damp),False,0.059181289265205106,0.4956918563671531,0.09320714132704558,0.6681250808719484,,,,,,
commons-beanutils,21,AGSZZ,NA(rescue),False,0.03772591889995627,0.4781835095488655,0.04689783445243449,0.5866958574572697,,,,,,
commons-beanutils,21,MASZZ,OOB,False,-0.03685343853038,0.36266235857412893,-0.002827264357938596,0.4751587796315402,,,,,,
commons-beanutils,21,MASZZ,ORB,False,0.02424361468174898,0.425152452289376,-0.0010510497781193878,0.49293501093873804,,,,,,
commons-beanutils,21,MASZZ,NA(fp_filter),False,0.012364829864425357,0.4111463076101936,0.03613554368062974,0.5627315404634803,713.0,182.0,62.0,0.34065934065934067,81.0,6.81654632057605
commons-beanutils,21,MASZZ,NA(fp_filter/suppress),False,0.03770277554515636,0.42031284186328005,0.05058682359265582,0.5360994655003661,713.0,182.0,54.0,0.2967032967032967,81.0,15.737989955380323
commons-beanutils,21,MASZZ,NA(damp),False,-0.0005991866004559611,0.39258511000880847,-0.006548421302129033,0.466753506391712,,,,,,
commons-beanutils,21,MASZZ,NA(rescue),False,-0.011634719172616806,0.3845843659205233,-0.02651968119716131,0.4281863411162105,,,,,,
commons-beanutils,21,LSZZ,OOB,False,0.11911846615207686,0.5679082273213714,0.10541175331051167,0.6758191623546039,,,,,,
commons-beanutils,21,LSZZ,ORB,False,0.13285279708767225,0.589448672128076,0.0762228708979005,0.6305300336467063,,,,,,
commons-beanutils,21,LSZZ,NA(fp_filter),False,0.17430963008886163,0.6262298547305885,0.15918317663603163,0.7207738601970597,658.0,80.0,12.0,0.15,260.0,30.433987812162915
commons-beanutils,21,LSZZ,NA(fp_filter/suppress),False,0.1235868674068084,0.566595202780557,0.04203985517502253,0.5135993610711957,658.0,80.0,13.0,0.1625,260.0,34.388169875462495
commons-beanutils,21,LSZZ,NA(damp),False,0.12240806227200746,0.5915131247316625,0.09376594123835584,0.6698129746991639,,,,,,
commons-beanutils,21,LSZZ,NA(rescue),False,0.17478003628399977,0.6396017113905794,0.12483343980677197,0.7201435487656621,,,,,,
commons-beanutils,21,RSZZ,OOB,False,0.07558926533445927,0.4729286404434252,0.07478430120962319,0.6298869081377602,,,,,,
commons-beanutils,21,RSZZ,ORB,False,0.05208724307729965,0.4595415554280008,0.11180961751737878,0.7002283856969209,,,,,,
commons-beanutils,21,RSZZ,NA(fp_filter),False,0.03266607431048102,0.4219553568987452,0.08804146242637302,0.6464026844280473,667.0,111.0,30.0,0.2702702702702703,142.0,16.227441318240142
commons-beanutils,21,RSZZ,NA(fp_filter/suppress),False,0.018259725343574063,0.4088256555916372,0.0854831732505396,0.6363692569038908,667.0,111.0,26.0,0.23423423423423423,142.0,23.9428684019629
commons-beanutils,21,RSZZ,NA(damp),False,-0.0016153771540786174,0.3830725000493096,0.03594412420707504,0.5518371472388448,,,,,,
commons-beanutils,21,RSZZ,NA(rescue),False,-0.021214560037772244,0.3805195888929696,0.012047520241248185,0.5198982338619791,,,,,,
commons-beanutils,21,RASZZ,OOB,False,0.06701036855288674,0.498731549281377,0.03286728912191715,0.5485764328736344,,,,,,
commons-beanutils,21,RASZZ,ORB,False,0.05250789982678542,0.5037804074522427,0.07484696836768022,0.6136247856370923,,,,,,
commons-beanutils,21,RASZZ,NA(fp_filter),False,0.046011597102206966,0.4677254662709924,0.07514574750618298,0.5830576129740597,708.0,165.0,38.0,0.23030303030303031,96.0,15.179359996206196
commons-beanutils,21,RASZZ,NA(fp_filter/suppress),False,0.03650243777720349,0.46915513466378644,0.09916758424042235,0.6510313589565272,708.0,165.0,50.0,0.30303030303030304,96.0,17.61912167201367
commons-beanutils,21,RASZZ,NA(damp),False,0.08470738431639167,0.5359830769806405,0.06549107855676294,0.6104184883439309,,,,,,
commons-beanutils,21,RASZZ,NA(rescue),False,0.05967451375681134,0.5175092734561471,0.018322104781681847,0.5321703438920946,,,,,,
commons-beanutils,21,injected_fn20,OOB,False,0.0974866265262079,0.5569803914430803,-0.01428054732933306,0.472934735891421,,,,,,
commons-beanutils,21,injected_fn20,ORB,False,0.0183868075373519,0.44623165191144193,-0.08447992787257044,0.2859491170940882,,,,,,
commons-beanutils,21,injected_fn20,NA(fp_filter),False,0.031352259112364445,0.4561406583079749,-0.00024462619929075335,0.3618960872134885,644.0,65.0,20.0,0.3076923076923077,390.0,27.033621662983133
commons-beanutils,21,injected_fn20,NA(fp_filter/suppress),False,0.030250781096823567,0.4552380798953548,-0.0429494103492833,0.32867377300116496,644.0,65.0,17.0,0.26153846153846155,390.0,28.229173956590063
commons-beanutils,21,injected_fn20,NA(damp),False,-0.025880669693580726,0.4284810020514049,-0.013653005581855556,0.4475688372833181,,,,,,
commons-beanutils,21,injected_fn20,NA(rescue),False,-0.002162800705753236,0.4321318876771289,-0.11297327139741933,0.256192479450492,,,,,,
commons-beanutils,42,oracle,OOB,False,0.13550940657118551,0.5270487916693671,0.09281762312966618,0.6339708514356202,,,,,,
commons-beanutils,42,oracle,ORB,False,0.08945637024984225,0.5272949214589557,0.061474651686307905,0.5873444345500611,,,,,,
commons-beanutils,42,oracle,NA(fp_filter),False,0.08945637024984225,0.5272949214589557,0.061474651686307905,0.5873444345500611,627.0,34.0,0.0,0.0,,51.400765449308345
commons-beanutils,42,oracle,NA(fp_filter/suppress),False,0.08945637024984225,0.5272949214589557,0.061474651686307905,0.5873444345500611,627.0,34.0,0.0,0.0,,51.400765449308345
commons-beanutils,42,oracle,NA(damp),False,0.0795701898881598,0.5110726693526293,-0.013687443852596206,0.42240364007564785,,,,,,
commons-beanutils,42,oracle,NA(rescue),False,0.08868582783308375,0.5263937998719559,0.03507618232596746,0.5548318296601517,,,,,,
commons-beanutils,42,BSZZ,OOB,False,0.04586926510710236,0.4529832604424417,0.042136770761251,0.5785615525714166,,,,,,
commons-beanutils,42,BSZZ,ORB,False,0.06513461131459053,0.4978046192697303,0.0345246971906069,0.55804706341448,,,,,,
commons-beanutils,42,BSZZ,NA(fp_filter),False,-0.0019912577318182945,0.39883677103477533,-0.03656844644330883,0.33430377055700516,749.0,229.0,56.0,0.2445414847161572,81.0,10.870444626140673
commons-beanutils,42,BSZZ,NA(fp_filter/suppress),False,0.05485234874522531,0.4826352520690885,0.07278114987052277,0.6173568757780492,749.0,229.0,58.0,0.25327510917030566,81.0,10.295593181961344
commons-beanutils,42,BSZZ,NA(damp),False,0.03791102359253082,0.473416600437738,0.021379483984020845,0.5386493538715987,,,,,,
commons-beanutils,42,BSZZ,NA(rescue),False,0.008662442829239517,0.4469381896485121,-0.008758642529271029,0.4791012444693241,,,,,,
commons-beanutils,42,AGSZZ,OOB,False,0.05765855899667035,0.4623277956041787,0.053307379255789517,0.5989804655754525,,,,,,
commons-beanutils,42,AGSZZ,ORB,False,0.066900710730123,0.5251083597928051,-0.009548130254063645,0.47348325736604596,,,,,,
commons-beanutils,42,AGSZZ,NA(fp_filter),False,0.1120655712693521,0.5607988457097517,0.08484564453267755,0.6299138103910893,704.0,166.0,44.0,0.26506024096385544,81.0,15.32949742915743
commons-beanutils,42,AGSZZ,NA(fp_filter/suppress),False,0.07202263746606424,0.5150921598043945,0.01218017705246409,0.4551201600426759,704.0,166.0,40.0,0.24096385542168675,81.0,16.51982523648621
commons-beanutils,42,AGSZZ,NA(damp),False,0.11240633186886967,0.5705887376397326,0.05825914037161344,0.5978138316335262,,,,,,
commons-beanutils,42,AGSZZ,NA(rescue),False,0.07651305853829651,0.5386252799217056,-0.0036841307451069153,0.4922920149201748,,,,,,
commons-beanutils,42,MASZZ,OOB,False,-0.01853166931734589,0.38005828894660715,-0.0032642494281279444,0.4757553026478066,,,,,,
commons-beanutils,42,MASZZ,ORB,False,0.019095336456755475,0.45749807643429957,0.03194686330552565,0.5593721984713153,,,,,,
commons-beanutils,42,MASZZ,NA(fp_filter),False,0.056291544769168395,0.488435875725384,0.06506743391081077,0.6093414567896829,713.0,182.0,44.0,0.24175824175824176,81.0,10.837484971931122
commons-beanutils,42,MASZZ,NA(fp_filter/suppress),False,0.03598798634199169,0.4630300956616419,0.07818549679369186,0.6201422967288039,713.0,182.0,54.0,0.2967032967032967,81.0,13.551211610698633
commons-beanutils,42,MASZZ,NA(damp),False,0.040063920740332694,0.4758643967159802,0.04957163675905793,0.5913077214133765,,,,,,
commons-beanutils,42,MASZZ,NA(rescue),False,0.03515023040711994,0.47656339651463014,0.00964854432548914,0.517703255181977,,,,,,
commons-beanutils,42,LSZZ,OOB,False,0.10499568824973929,0.5465260805629036,0.0721255035006036,0.6298684882909373,,,,,,
commons-beanutils,42,LSZZ,ORB,False,0.07092549689686457,0.5240612151247731,0.025958747678011155,0.5445506539852625,,,,,,
commons-beanutils,42,LSZZ,NA(fp_filter),False,0.06830897875302193,0.5184689996524054,0.032972086073349345,0.5190607124809307,658.0,80.0,7.0,0.0875,306.0,30.315120817648825
commons-beanutils,42,LSZZ,NA(fp_filter/suppress),False,0.08828486292944733,0.5498914392209159,0.10170853962901086,0.6639828907711277,658.0,80.0,7.0,0.0875,306.0,21.503912408355667
commons-beanutils,42,LSZZ,NA(damp),False,0.11071514958751447,0.5685801754165383,0.08137543465619282,0.648654648925422,,,,,,
commons-beanutils,42,LSZZ,NA(rescue),False,0.1303359498132521,0.5970191113694054,0.12932011456201215,0.7287282868409706,,,,,,
commons-beanutils,42,RSZZ,OOB,False,0.05746737365643221,0.45478177507093615,0.05227034065596626,0.5836048531965591,,,,,,
commons-beanutils,42,RSZZ,ORB,False,0.035090723104196246,0.4624516105693066,0.027652022478385233,0.5503698968876457,,,,,,
commons-beanutils,42,RSZZ,NA(fp_filter),False,0.02137640832853803,0.4362790738598895,0.02720232882630632,0.5152864120914716,667.0,111.0,24.0,0.21621621621621623,161.0,20.363201635608977
