project,seed,model,train_label,eval_mode,regime,mcc,gmean
commons-codec,7,LApredict,AGSZZ,oracle,chronological,0.1929209243629779,0.7428589804821256
commons-codec,7,JITLine,AGSZZ,oracle,naive_kfold,0.14103528188717362,0.6530799414785956
commons-codec,7,JITLine,AGSZZ,oracle,chronological,0.13373912135914762,0.6457670246824501
commons-codec,7,ORB,AGSZZ,oracle,prequential_latency,-0.05779231339070346,0.33461519282121566
commons-codec,7,LApredict,AGSZZ,self,naive_kfold,0.22004687878331564,0.6557342293698046
commons-codec,7,LApredict,AGSZZ,self,chronological,0.19757117731828217,0.6548940768606042
commons-codec,7,JITLine,AGSZZ,self,naive_kfold,0.2611373658112048,0.6795927287518072
commons-codec,7,JITLine,AGSZZ,self,chronological,0.08601611949596996,0.5230733178825486
commons-codec,7,ORB,AGSZZ,self,prequential_latency,0.04629059882892965,0.5299650300701805
commons-codec,7,LApredict,MASZZ,oracle,naive_kfold,0.22367357691025985,0.7474093186836598
commons-codec,7,LApredict,MASZZ,oracle,chronological,0.18234381608685155,0.7329443074746756
commons-codec,7,JITLine,MASZZ,oracle,naive_kfold,0.1679862627116184,0.6734141296693397
commons-codec,7,JITLine,MASZZ,oracle,chronological,0.08131157546442626,0.38197252523374614
commons-codec,7,ORB,MASZZ,oracle,prequential_latency,-0.058301192249536844,0.3292458089942093
commons-codec,7,LApredict,MASZZ,self,naive_kfold,0.2136655082368413,0.6481983675810712
commons-codec,7,LApredict,MASZZ,self,chronological,0.16816941948658534,0.6401324747686655
commons-codec,7,JITLine,MASZZ,self,naive_kfold,0.17825309617643115,0.6000413123558861
commons-codec,7,JITLine,MASZZ,self,chronological,0.012255956530804447,0.24700976678016728
commons-codec,7,ORB,MASZZ,self,prequential_latency,0.010261617466131329,0.4856471870344421
commons-codec,7,LApredict,LSZZ,oracle,naive_kfold,0.19383856273388844,0.70335811908171
commons-codec,7,LApredict,LSZZ,oracle,chronological,0.21603548814448537,0.7437026593235698
commons-codec,7,JITLine,LSZZ,oracle,naive_kfold,0.1558970171277031,0.6585424518734841
commons-codec,7,JITLine,LSZZ,oracle,chronological,0.08194408143420677,0.2750797999146252
commons-codec,7,ORB,LSZZ,oracle,prequential_latency,-0.04434059873154695,0.33982833253176564
commons-codec,7,LApredict,LSZZ,self,naive_kfold,0.24880642976006637,0.7438513218774825
commons-codec,7,LApredict,LSZZ,self,chronological,0.16311685191747188,0.6494490728722973
commons-codec,7,JITLine,LSZZ,self,naive_kfold,0.2014183986837494,0.6942040999634903
commons-codec,7,JITLine,LSZZ,self,chronological,-0.02956561979945413,0.0
commons-codec,7,ORB,LSZZ,self,prequential_latency,0.04083959474311594,0.532086568572135
commons-codec,7,LApredict,RSZZ,oracle,naive_kfold,0.21471484976629962,0.7378647873726218
commons-codec,7,LApredict,RSZZ,oracle,chronological,0.1929209243629779,0.7428589804821256
commons-codec,7,JITLine,RSZZ,oracle,naive_kfold,0.0867735652166408,0.5514870180108348
commons-codec,7,JITLine,RSZZ,oracle,chronological,0.08613642581010683,0.5180681893625891
commons-codec,7,ORB,RSZZ,oracle,prequential_latency,-0.08642194193754468,0.24613931634665928
commons-codec,7,LApredict,RSZZ,self,naive_kfold,0.12236557816588968,0.6087840622485298
commons-codec,7,LApredict,RSZZ,self,chronological,0.13311992734179556,0.6248828707668074
commons-codec,7,JITLine,RSZZ,self,naive_kfold,-0.019939058323974534,0.3893204533545632
commons-codec,7,JITLine,RSZZ,self,chronological,0.08079999067095735,0.5025888914622174
commons-codec,7,ORB,RSZZ,self,prequential_latency,-0.005864504740378539,0.4684869259549627
commons-codec,7,LApredict,RASZZ,oracle,naive_kfold,0.21740260486365584,0.7382281780803801
commons-codec,7,LApredict,RASZZ,oracle,chronological,0.17208436909182864,0.7127013005549443
commons-codec,7,JITLine,RASZZ,oracle,naive_kfold,0.1439821413759635,0.6264293999354184
commons-codec,7,JITLine,RASZZ,oracle,chronological,0.16800690794791168,0.5890585425534409
commons-codec,7,ORB,RASZZ,oracle,prequential_latency,0.009892675300493037,0.43652126547276004
commons-codec,7,LApredict,RASZZ,self,naive_kfold,0.23511508646685578,0.6813433449461717
commons-codec,7,LApredict,RASZZ,self,chronological,0.19583509775713842,0.6866671501775405
commons-codec,7,JITLine,RASZZ,self,naive_kfold,0.2012286643254583,0.6198992512041797
commons-codec,7,JITLine,RASZZ,self,chronological,0.09558967420955543,0.4521970227446033
commons-codec,7,ORB,RASZZ,self,prequential_latency,0.1140482260746512,0.6150961329545802
commons-codec,21,LApredict,oracle,oracle,naive_kfold,0.19572276649194853,0.7046642634176442
commons-codec,21,LApredict,oracle,oracle,chronological,0.19611900030155718,0.7309452349217754
commons-codec,21,JITLine,oracle,oracle,naive_kfold,0.19239385071311887,0.7153489623470732
commons-codec,21,JITLine,oracle,oracle,chronological,0.1468376024258575,0.6933752452815364
commons-codec,21,ORB,oracle,oracle,prequential_latency,0.1151100828360579,0.6761660945208289
commons-codec,21,LApredict,oracle,self,naive_kfold,0.19572276649194853,0.7046642634176442
commons-codec,21,LApredict,oracle,self,chronological,0.19611900030155718,0.7309452349217754
commons-codec,21,JITLine,oracle,self,naive_kfold,0.19239385071311887,0.7153489623470732
commons-codec,21,JITLine,oracle,self,chronological,0.1468376024258575,0.6933752452815364
commons-codec,21,ORB,oracle,self,prequential_latency,0.1151100828360579,0.6761660945208289
commons-codec,21,LApredict,BSZZ,oracle,naive_kfold,0.2057864119330349,0.7278267656292146
commons-codec,21,LApredict,BSZZ,oracle,chronological,0.1566899695660706,0.7014676444336482
commons-codec,21,JITLine,BSZZ,oracle,naive_kfold,0.11629422287019717,0.633907785454454
commons-codec,21,JITLine,BSZZ,oracle,chronological,0.1220448875412294,0.5541346563709081
commons-codec,21,ORB,BSZZ,oracle,prequential_latency,0.07010640332244114,0.6083373781598977
commons-codec,21,LApredict,BSZZ,self,naive_kfold,0.3801769132811693,0.6942799080934348
commons-codec,21,LApredict,BSZZ,self,chronological,0.27952781714292163,0.6819412122335408
commons-codec,21,JITLine,BSZZ,self,naive_kfold,0.4428474811117502,0.7272225805090023
commons-codec,21,JITLine,BSZZ,self,chronological,0.15701308428641103,0.5324887827902747
commons-codec,21,ORB,BSZZ,self,prequential_latency,0.07929054663827188,0.561943653473698
commons-codec,21,LApredict,AGSZZ,oracle,naive_kfold,0.21310962679232254,0.7363574011458174
commons-codec,21,LApredict,AGSZZ,oracle,chronological,0.1929209243629779,0.7428589804821256
commons-codec,21,JITLine,AGSZZ,oracle,naive_kfold,0.185980007886933,0.705750870483161
commons-codec,21,JITLine,AGSZZ,oracle,chronological,0.14969414293844485,0.6558840953158525
commons-codec,21,ORB,AGSZZ,oracle,prequential_latency,-0.08341972196852773,0.2519965383454071
commons-codec,21,LApredict,AGSZZ,self,naive_kfold,0.2118193116062851,0.6496267850312869
commons-codec,21,LApredict,AGSZZ,self,chronological,0.19757117731828217,0.6548940768606042
commons-codec,21,JITLine,AGSZZ,self,naive_kfold,0.2059115515823768,0.6414370582347061
commons-codec,21,JITLine,AGSZZ,self,chronological,0.08486906848334316,0.5081969230145448
commons-codec,21,ORB,AGSZZ,self,prequential_latency,0.02861173059198756,0.5101498600995918
commons-codec,21,LApredict,MASZZ,oracle,naive_kfold,0.22367357691025985,0.7474093186836598
commons-codec,21,LApredict,MASZZ,oracle,chronological,0.18234381608685155,0.7329443074746756
commons-codec,21,JITLine,MASZZ,oracle,naive_kfold,0.16319464020420152,0.6634115936044046
commons-codec,21,JITLine,MASZZ,oracle,chronological,0.14402154958736402,0.531609533071195
commons-codec,21,ORB,MASZZ,oracle,prequential_latency,-0.09169222073782131,0.2990495071265901
commons-codec,21,LApredict,MASZZ,self,naive_kfold,0.2136655082368413,0.6481983675810712
commons-codec,21,LApredict,MASZZ,self,chronological,0.16816941948658534,0.6401324747686655
commons-codec,21,JITLine,MASZZ,self,naive_kfold,0.20161604802989208,0.6127909378382004
commons-codec,21,JITLine,MASZZ,self,chronological,0.10889091391235882,0.4219769142133634
commons-codec,21,ORB,MASZZ,self,prequential_latency,-0.0506026413216523,0.43795481337463626
commons-codec,21,LApredict,LSZZ,oracle,naive_kfold,0.19197364680627835,0.7020495447034993
commons-codec,21,LApredict,LSZZ,oracle,chronological,0.21603548814448537,0.7437026593235698
commons-codec,21,JITLine,LSZZ,oracle,naive_kfold,0.18289571099457863,0.6754308969478108
commons-codec,21,JITLine,LSZZ,oracle,chronological,0.12979731520414298,0.4664765100711509
commons-codec,21,ORB,LSZZ,oracle,prequential_latency,0.06179642588479717,0.594674575813033
commons-codec,21,LApredict,LSZZ,self,naive_kfold,0.24667219856982125,0.7424699811833971
commons-codec,21,LApredict,LSZZ,self,chronological,0.16311685191747188,0.6494490728722973
commons-codec,21,JITLine,LSZZ,self,naive_kfold,0.16445314982450004,0.6398680240108371
commons-codec,21,JITLine,LSZZ,self,chronological,0.048617025097280914,0.3324703329640529
commons-codec,21,ORB,LSZZ,self,prequential_latency,0.00861489093871907,0.4999876218455692
commons-codec,21,LApredict,RSZZ,oracle,naive_kfold,0.22528194588544034,0.7489456190070712
commons-codec,21,LApredict,RSZZ,oracle,chronological,0.1929209243629779,0.7428589804821256
commons-codec,21,JITLine,RSZZ,oracle,naive_kfold,0.10525175692561106,0.573354717591046
commons-codec,21,JITLine,RSZZ,oracle,chronological,0.09953013973750362,0.6191616945623961
commons-codec,21,ORB,RSZZ,oracle,prequential_latency,0.08452515757680411,0.630180092655849
commons-codec,21,LApredict,RSZZ,self,naive_kfold,0.1197169921672114,0.6068462831290291
commons-codec,21,LApredict,RSZZ,self,chronological,0.13311992734179556,0.6248828707668074
commons-codec,21,JITLine,RSZZ,self,naive_kfold,0.019867694931392208,0.4420294910093509
commons-codec,21,JITLine,RSZZ,self,chronological,0.06097425592531711,0.5390546295543343
commons-codec,21,ORB,RSZZ,self,prequential_latency,0.08031922364512602,0.5901465144004993
commons-codec,21,LApredict,RASZZ,oracle,naive_kfold,0.20585287212378614,0.7256388386366396
commons-codec,21,LApredict,RASZZ,oracle,chronological,0.17208436909182864,0.7127013005549443
commons-codec,21,JITLine,RASZZ,oracle,naive_kfold,0.1787699853654171,0.6730442078698297
commons-codec,21,JITLine,RASZZ,oracle,chronological,0.24544892554445405,0.6530094981562475
commons-codec,21,ORB,RASZZ,oracle,prequential_latency,-0.051252995321933004,0.3299633752565108
commons-codec,21,LApredict,RASZZ,self,naive_kfold,0.2468622183372236,0.690230627054162
commons-codec,21,LApredict,RASZZ,self,chronological,0.19583509775713842,0.6866671501775405
commons-codec,21,JITLine,RASZZ,self,naive_kfold,0.1578675976563118,0.5876827403163548
commons-codec,21,JITLine,RASZZ,self,chronological,0.11985898574189563,0.45707072650200387
commons-codec,21,ORB,RASZZ,self,prequential_latency,0.10070665598176529,0.6283126005222248
commons-codec,42,LApredict,oracle,oracle,naive_kfold,0.19477822326906302,0.7040114941590414
commons-codec,42,LApredict,oracle,oracle,chronological,0.19611900030155718,0.7309452349217754
commons-codec,42,JITLine,oracle,oracle,naive_kfold,0.1744874245560816,0.695221787153807
commons-codec,42,JITLine,oracle,oracle,chronological,0.16656544376113636,0.7029560136954769
commons-codec,42,ORB,oracle,oracle,prequential_latency,0.08753729114765184,0.6363176156736678
commons-codec,42,LApredict,oracle,self,naive_kfold,0.19477822326906302,0.7040114941590414
commons-codec,42,LApredict,oracle,self,chronological,0.19611900030155718,0.7309452349217754
commons-codec,42,JITLine,oracle,self,naive_kfold,0.1744874245560816,0.695221787153807
commons-codec,42,JITLine,oracle,self,chronological,0.16656544376113636,0.7029560136954769
commons-codec,42,ORB,oracle,self,prequential_latency,0.08753729114765184,0.6363176156736678
commons-codec,42,LApredict,BSZZ,oracle,naive_kfold,0.21557833271357327,0.7369815211062671
commons-codec,42,LApredict,BSZZ,oracle,chronological,0.1566899695660706,0.7014676444336482
commons-codec,42,JITLine,BSZZ,oracle,naive_kfold,0.11605413566563715,0.6304532213953832
commons-codec,42,JITLine,BSZZ,oracle,chronological,0.11669019149231796,0.5366968215490656
commons-codec,42,ORB,BSZZ,oracle,prequential_latency,0.10919424912572451,0.6566252239520183
commons-codec,42,LApredict,BSZZ,self,naive_kfold,0.3659377915119149,0.6874888137089077
commons-codec,42,LApredict,BSZZ,self,chronological,0.27952781714292163,0.6819412122335408
commons-codec,42,JITLine,BSZZ,self,naive_kfold,0.4247655563510454,0.7208256729269199
commons-codec,42,JITLine,BSZZ,self,chronological,0.17258441796740304,0.5287268609368585
commons-codec,42,ORB,BSZZ,self,prequential_latency,0.15930746601886286,0.6158577299789632
commons-codec,42,LApredict,AGSZZ,oracle,naive_kfold,0.22690337309611763,0.7504787743864565
commons-codec,42,LApredict,AGSZZ,oracle,chronological,0.1929209243629779,0.7428589804821256
commons-codec,42,JITLine,AGSZZ,oracle,naive_kfold,0.18095389688201832,0.6982462980355187
commons-codec,42,JITLine,AGSZZ,oracle,chronological,0.07291872782086224,0.5486377169695913
commons-codec,42,ORB,AGSZZ,oracle,prequential_latency,-0.11159999123256242,0.2161258185142449
commons-codec,42,LApredict,AGSZZ,self,naive_kfold,0.22129977453353067,0.6564497061013146
commons-codec,42,LApredict,AGSZZ,self,chronological,0.19757117731828217,0.6548940768606042
commons-codec,42,JITLine,AGSZZ,self,naive_kfold,0.2611373658112048,0.6795927287518072
commons-codec,42,JITLine,AGSZZ,self,chronological,0.07551231456728379,0.5045142880956829
commons-codec,42,ORB,AGSZZ,self,prequential_latency,-0.028970282082402946,0.4613957356367404
commons-codec,42,LApredict,MASZZ,oracle,naive_kfold,0.22207800199715505,0.7458698539828914
commons-codec,42,LApredict,MASZZ,oracle,chronological,0.18234381608685155,0.7329443074746756
commons-codec,42,JITLine,MASZZ,oracle,naive_kfold,0.14340855398155092,0.655013088108833
commons-codec,42,JITLine,MASZZ,oracle,chronological,0.2227075837262753,0.6481901740016126
commons-codec,42,ORB,MASZZ,oracle,prequential_latency,-0.08995447952780677,0.3006618256995477
commons-codec,42,LApredict,MASZZ,self,naive_kfold,0.219159920288377,0.6525994429908769
commons-codec,42,LApredict,MASZZ,self,chronological,0.16816941948658534,0.6401324747686655
commons-codec,42,JITLine,MASZZ,self,naive_kfold,0.14737352232616985,0.588846871438385
commons-codec,42,JITLine,MASZZ,self,chronological,0.05785608119900999,0.3816046643001998
commons-codec,42,ORB,MASZZ,self,prequential_latency,-0.07845130526120846,0.4005790383485709
commons-codec,42,LApredict,LSZZ,oracle,naive_kfold,0.19197364680627835,0.7020495447034993
commons-codec,42,LApredict,LSZZ,oracle,chronological,0.21603548814448537,0.7437026593235698
commons-codec,42,JITLine,LSZZ,oracle,naive_kfold,0.10025737354267224,0.5903113017300207
commons-codec,42,JITLine,LSZZ,oracle,chronological,-0.030857505282366228,0.0
commons-codec,42,ORB,LSZZ,oracle,prequential_latency,0.06742337601703507,0.6056425954658008
commons-codec,42,LApredict,LSZZ,self,naive_kfold,0.24667219856982125,0.7424699811833971
commons-codec,42,LApredict,LSZZ,self,chronological,0.16311685191747188,0.6494490728722973
commons-codec,42,JITLine,LSZZ,self,naive_kfold,0.14969161174429665,0.6383394993093943
commons-codec,42,JITLine,LSZZ,self,chronological,0.044037265947634525,0.23951847838266788
commons-codec,42,ORB,LSZZ,self,prequential_latency,0.0439580261552258,0.5635084430192513
commons-codec,42,LApredict,RSZZ,oracle,naive_kfold,0.22367357691025985,0.7474093186836598
commons-codec,42,LApredict,RSZZ,oracle,chronological,0.1929209243629779,0.7428589804821256
commons-codec,42,JITLine,RSZZ,oracle,naive_kfold,0.135319343761111,0.6214554662658653
commons-codec,42,JITLine,RSZZ,oracle,chronological,0.06884779464233964,0.5867474544050755
commons-codec,42,ORB,RSZZ,oracle,prequential_latency,0.08334853714193037,0.6286100967339109
commons-codec,42,LApredict,RSZZ,self,naive_kfold,0.11796386666906085,0.6055509854234531
commons-codec,42,LApredict,RSZZ,self,chronological,0.13311992734179556,0.6248828707668074
commons-codec,42,JITLine,RSZZ,self,naive_kfold,0.04161144200811592,0.48175948208785707
commons-codec,42,JITLine,RSZZ,self,chronological,0.01795946315905512,0.5185834964063152
commons-codec,42,ORB,RSZZ,self,prequential_latency,0.0926513413594989,0.6056070243639582
commons-codec,42,LApredict,RASZZ,oracle,naive_kfold,0.21912976302015036,0.7396799556440672
commons-codec,42,LApredict,RASZZ,oracle,chronological,0.17208436909182864,0.7127013005549443
commons-codec,42,JITLine,RASZZ,oracle,naive_kfold,0.1302869219855169,0.5720166650842435
commons-codec,42,JITLine,RASZZ,oracle,chronological,0.22007770764575776,0.687471495304487
commons-codec,42,ORB,RASZZ,oracle,prequential_latency,-0.05089360850804583,0.34320238374161927
commons-codec,42,LApredict,RASZZ,self,naive_kfold,0.2281694672770617,0.6751848153075595
commons-codec,42,LApredict,RASZZ,self,chronological,0.19583509775713842,0.6866671501775405
commons-codec,42,JITLine,RASZZ,self,naive_kfold,0.17358995780521452,0.5567239176358748
commons-codec,42,JITLine,RASZZ,self,chronological,0.09824442573334695,0.48762866701041274
commons-codec,42,ORB,RASZZ,self,prequential_latency,0.09358383934178982,0.6222499196289737
commons-codec,77,LApredict,oracle,oracle,naive_kfold,0.19572276649194853,0.7046642634176442
commons-codec,77,LApredict,oracle,oracle,chronological,0.19611900030155718,0.7309452349217754
