project,train_label,seed,fading,warmup,mcc_avg,gmean_avg,mcc_terminal
giraph,RSZZ,7,0.95,0.1,-0.0675161008692629,0.36422802786242586,-0.09183450154693246
giraph,RSZZ,7,0.95,0.25,-0.08933776369203811,0.34979894587573235,-0.09183450154693246
giraph,RSZZ,7,0.99,0.0,-0.03900336654982677,0.4223234770493037,-0.08592035407820506
giraph,RSZZ,7,0.99,0.05,-0.047098623228665246,0.4245530403328625,-0.08592035407820506
giraph,RSZZ,7,0.99,0.1,-0.05914243861780884,0.4155629397913195,-0.08592035407820506
giraph,RSZZ,7,0.99,0.25,-0.08927823636209978,0.39073125353099725,-0.08592035407820506
giraph,RSZZ,7,0.995,0.0,-0.03035129286332282,0.4348968407091505,-0.08686840994224353
giraph,RSZZ,7,0.995,0.05,-0.03803936623166551,0.437629074520184,-0.08686840994224353
giraph,RSZZ,7,0.995,0.1,-0.04987311830189948,0.42905141390328355,-0.08686840994224353
giraph,RSZZ,7,0.995,0.25,-0.0808556141533058,0.4042456849742257,-0.08686840994224353
giraph,RSZZ,7,0.999,0.0,-0.0072375291496498025,0.45982596829199235,-0.07804703034516505
giraph,RSZZ,7,0.999,0.05,-0.013750748755178782,0.46374944856504285,-0.07804703034516505
giraph,RSZZ,7,0.999,0.1,-0.0244808029293755,0.45634458164685937,-0.07804703034516505
giraph,RSZZ,7,0.999,0.25,-0.05271859825264738,0.43507410263091933,-0.07804703034516505
giraph,RSZZ,13,0.9,0.0,-0.07625125454826473,0.31769787925018317,-0.031829809184376834
giraph,RSZZ,13,0.9,0.05,-0.0788959109749668,0.3210622473529649,-0.031829809184376834
giraph,RSZZ,13,0.9,0.1,-0.08967851189833936,0.31428152381163543,-0.031829809184376834
giraph,RSZZ,13,0.9,0.25,-0.09925619401439542,0.31131660267342004,-0.031829809184376834
giraph,RSZZ,13,0.95,0.0,-0.07463983271365364,0.3511385667115889,-0.0919891800941059
giraph,RSZZ,13,0.95,0.05,-0.08010704874249501,0.35320715736591507,-0.0919891800941059
giraph,RSZZ,13,0.95,0.1,-0.09026265208124815,0.34745838905748133,-0.0919891800941059
giraph,RSZZ,13,0.95,0.25,-0.10176912784326636,0.3390324276698346,-0.0919891800941059
giraph,RSZZ,13,0.99,0.0,-0.06436351241722575,0.40264906713507687,-0.09016834462221021
giraph,RSZZ,13,0.99,0.05,-0.07127836809537796,0.4052912411670924,-0.09016834462221021
giraph,RSZZ,13,0.99,0.1,-0.08143919260961045,0.3997405324989503,-0.09016834462221021
giraph,RSZZ,13,0.99,0.25,-0.10237670873620211,0.3800042012713527,-0.09016834462221021
giraph,RSZZ,13,0.995,0.0,-0.06046856194093169,0.4123806885769815,-0.09462843761375354
giraph,RSZZ,13,0.995,0.05,-0.0673856283500449,0.415320778049914,-0.09462843761375354
giraph,RSZZ,13,0.995,0.1,-0.07751097234601556,0.40978253281149923,-0.09462843761375354
giraph,RSZZ,13,0.995,0.25,-0.10008254778342392,0.38945785490427964,-0.09462843761375354
giraph,RSZZ,13,0.999,0.0,-0.045448157880715045,0.43261699528283587,-0.09603789903159075
giraph,RSZZ,13,0.999,0.05,-0.05173612776296636,0.4364587087510062,-0.09603789903159075
giraph,RSZZ,13,0.999,0.1,-0.06115710829530459,0.43163025552272544,-0.09603789903159075
giraph,RSZZ,13,0.999,0.25,-0.08256009196886893,0.41392039865060254,-0.09603789903159075
giraph,RSZZ,21,0.9,0.0,-0.03725225588734421,0.3383100844568095,-0.03184232897202988
giraph,RSZZ,21,0.9,0.05,-0.043342414316232244,0.3419084676971407,-0.03184232897202988
giraph,RSZZ,21,0.9,0.1,-0.05296311772869123,0.3373385585161611,-0.03184232897202988
giraph,RSZZ,21,0.9,0.25,-0.07714655632654627,0.3321633803991175,-0.03184232897202988
giraph,RSZZ,21,0.95,0.0,-0.036906808485597326,0.37184421446102667,-0.09239000470624882
giraph,RSZZ,21,0.95,0.05,-0.04384719773732108,0.3739759462370983,-0.09239000470624882
giraph,RSZZ,21,0.95,0.1,-0.054455421799666635,0.3697944673108036,-0.09239000470624882
giraph,RSZZ,21,0.95,0.25,-0.08162501389559994,0.35649675459316393,-0.09239000470624882
giraph,RSZZ,21,0.99,0.0,-0.024405449233519762,0.42588337096768963,-0.08697157435303489
giraph,RSZZ,21,0.99,0.05,-0.031358187977409156,0.4287275265871047,-0.08697157435303489
giraph,RSZZ,21,0.99,0.1,-0.0429655129794145,0.42367573385622037,-0.08697157435303489
giraph,RSZZ,21,0.99,0.25,-0.07756928827424323,0.39852471167655146,-0.08697157435303489
giraph,RSZZ,21,0.995,0.0,-0.015257258841376183,0.4401367631304938,-0.08303872849363551
giraph,RSZZ,21,0.995,0.05,-0.02180408913973028,0.4435280256945516,-0.08303872849363551
giraph,RSZZ,21,0.995,0.1,-0.033139912662166496,0.4385781566774027,-0.08303872849363551
giraph,RSZZ,21,0.995,0.25,-0.06749065273587143,0.4144690673933974,-0.08303872849363551
giraph,RSZZ,21,0.999,0.0,0.008339947011926667,0.46706354656700494,-0.06577163313228344
giraph,RSZZ,21,0.999,0.05,0.002972718690932199,0.47171848448660514,-0.06577163313228344
giraph,RSZZ,21,0.999,0.1,-0.007196382394865511,0.46773224611643216,-0.06577163313228344
giraph,RSZZ,21,0.999,0.25,-0.03787162987117218,0.4483195894670594,-0.06577163313228344
giraph,RASZZ,7,0.9,0.0,0.028535814934896906,0.3358499640708057,-0.017949694970989548
giraph,RASZZ,7,0.9,0.05,0.031104820600910195,0.341758036063664,-0.017949694970989548
giraph,RASZZ,7,0.9,0.1,0.018588924822504845,0.333003877423325,-0.017949694970989548
giraph,RASZZ,7,0.9,0.25,-0.01453165743169924,0.3029638453478489,-0.017949694970989548
giraph,RASZZ,7,0.95,0.0,0.041015944603594666,0.39101583762074316,-0.007229471839404756
giraph,RASZZ,7,0.95,0.05,0.043667115959490285,0.39807947722770265,-0.007229471839404756
giraph,RASZZ,7,0.95,0.1,0.03355946611975057,0.3919000707168462,-0.007229471839404756
giraph,RASZZ,7,0.95,0.25,-0.0008851164889005418,0.3625984329595668,-0.007229471839404756
giraph,RASZZ,7,0.99,0.0,0.039027199518804616,0.44489344879672443,0.0691934461758334
giraph,RASZZ,7,0.99,0.05,0.040988939903393216,0.45379866539584923,0.0691934461758334
giraph,RASZZ,7,0.99,0.1,0.033403829491999985,0.44890725447813407,0.0691934461758334
giraph,RASZZ,7,0.99,0.25,-0.007561332785367374,0.41833312913706633,0.0691934461758334
giraph,RASZZ,7,0.995,0.0,0.041495337015167194,0.4597451132268311,0.02235302269482154
giraph,RASZZ,7,0.995,0.05,0.04351334043260752,0.46936195062712643,0.02235302269482154
giraph,RASZZ,7,0.995,0.1,0.03641003339439465,0.46496750891245764,0.02235302269482154
giraph,RASZZ,7,0.995,0.25,-0.004375376326222153,0.43698444057181357,0.02235302269482154
giraph,RASZZ,7,0.999,0.0,0.06580225336263552,0.49134651558486003,0.002044886475875448
giraph,RASZZ,7,0.999,0.05,0.0690356806009315,0.5025762657835057,0.002044886475875448
giraph,RASZZ,7,0.999,0.1,0.06360644674701792,0.4997161012683563,0.002044886475875448
giraph,RASZZ,7,0.999,0.25,0.028224062081762594,0.47846868786285957,0.002044886475875448
giraph,RASZZ,13,0.9,0.0,0.003156060485552037,0.35236153218321414,-0.017972547519294065
giraph,RASZZ,13,0.9,0.05,0.00439595182878169,0.3591342997630066,-0.017972547519294065
giraph,RASZZ,13,0.9,0.1,-0.00879746673754304,0.3522174863915144,-0.017972547519294065
giraph,RASZZ,13,0.9,0.25,-0.04817248015550897,0.33137159830881263,-0.017972547519294065
giraph,RASZZ,13,0.95,0.0,0.011050209517379344,0.4062348525474344,-0.00792300331301631
giraph,RASZZ,13,0.95,0.05,0.012132102975991842,0.4140954979236222,-0.00792300331301631
giraph,RASZZ,13,0.95,0.1,0.0008576457906574669,0.40948509912856446,-0.00792300331301631
giraph,RASZZ,13,0.95,0.25,-0.04100700697334968,0.38754323785241673,-0.00792300331301631
giraph,RASZZ,13,0.99,0.0,0.012980342534551801,0.4528233398149993,0.07604809716837688
giraph,RASZZ,13,0.99,0.05,0.013578033052134642,0.46214383748989424,0.07604809716837688
giraph,RASZZ,13,0.99,0.1,0.004775461004342886,0.4580424727342044,0.07604809716837688
giraph,RASZZ,13,0.99,0.25,-0.04030102150303243,0.4317150941356145,0.07604809716837688
giraph,RASZZ,13,0.995,0.0,0.016932815410477062,0.46226082967445703,0.030471118646499398
giraph,RASZZ,13,0.995,0.05,0.017664502235153073,0.4720094128238798,0.030471118646499398
giraph,RASZZ,13,0.995,0.1,0.009393156874762604,0.46804160835174513,0.030471118646499398
giraph,RASZZ,13,0.995,0.25,-0.03474772945456117,0.4430976376513289,0.030471118646499398
giraph,RASZZ,13,0.999,0.0,0.040707978640467886,0.4877082933255358,-0.004571763259759459
giraph,RASZZ,13,0.999,0.05,0.042627241865882265,0.49874751318142385,-0.004571763259759459
giraph,RASZZ,13,0.999,0.1,0.035970451285248055,0.495919337987269,-0.004571763259759459
giraph,RASZZ,13,0.999,0.25,-0.0026464272282499604,0.47634678795027596,-0.004571763259759459
giraph,RASZZ,21,0.9,0.0,-0.008487548523720967,0.34418577546743323,-0.01796830779594226
giraph,RASZZ,21,0.9,0.05,-0.007857422240827305,0.3505303862117358,-0.01796830779594226
giraph,RASZZ,21,0.9,0.1,-0.02191871159798398,0.34293742853256337,-0.01796830779594226
giraph,RASZZ,21,0.9,0.25,-0.06300879025219679,0.3177069649822655,-0.01796830779594226
giraph,RASZZ,21,0.95,0.0,0.000515690054524785,0.3990615592582238,-0.007876094795784752
giraph,RASZZ,21,0.95,0.05,0.001045900448997778,0.40654654588360506,-0.007876094795784752
giraph,RASZZ,21,0.95,0.1,-0.010941508943171321,0.40140406622708685,-0.007876094795784752
giraph,RASZZ,21,0.95,0.25,-0.05358374773908955,0.3762288214068413,-0.007876094795784752
giraph,RASZZ,21,0.99,0.0,0.006901537529130093,0.44728005799952014,0.07455230857506391
giraph,RASZZ,21,0.99,0.05,0.007180886637451449,0.4563102591204872,0.07455230857506391
giraph,RASZZ,21,0.99,0.1,-0.0020138455240455134,0.45184350524685546,0.07455230857506391
giraph,RASZZ,21,0.99,0.25,-0.04866304067986911,0.4224852053068101,0.07455230857506391
giraph,RASZZ,21,0.995,0.0,0.011021103105235979,0.45692746264925627,0.02536261179082871
giraph,RASZZ,21,0.995,0.05,0.011443199011183652,0.46639674228863126,0.02536261179082871
giraph,RASZZ,21,0.995,0.1,0.0027955176376577785,0.46208345435405834,0.02536261179082871
giraph,RASZZ,21,0.995,0.25,-0.04329658018065572,0.43402121268147775,0.02536261179082871
giraph,RASZZ,21,0.999,0.0,0.03528616580761022,0.48291335426813514,-0.013391847629382564
giraph,RASZZ,21,0.999,0.05,0.03692149369763804,0.49370146758984507,-0.013391847629382564
giraph,RASZZ,21,0.999,0.1,0.029921370176501802,0.49056472230796677,-0.013391847629382564
giraph,RASZZ,21,0.999,0.25,-0.010810551042012066,0.4679318195383106,-0.013391847629382564
gora,oracle,7,0.9,0.0,0.058302012633029025,0.4274005237587414,4.2112184191899444e-05
gora,oracle,7,0.9,0.05,0.07193686492258033,0.4493393339136578,4.2112184191899444e-05
gora,oracle,7,0.9,0.1,0.07696704813759035,0.46642272357547837,4.2112184191899444e-05
gora,oracle,7,0.9,0.25,0.035652761214121594,0.4451837584623667,4.2112184191899444e-05
gora,oracle,7,0.95,0.0,0.07062416387387313,0.48111634512437385,0.004235509393404732
gora,oracle,7,0.95,0.05,0.08407284121207836,0.5058124312809481,0.004235509393404732
gora,oracle,7,0.95,0.1,0.09333277206028136,0.5278982184615486,0.004235509393404732
gora,oracle,7,0.95,0.25,0.05529590371922934,0.5109103966187775,0.004235509393404732
gora,oracle,7,0.99,0.0,0.1119052036470191,0.5388342385384536,0.04767262423541669
gora,oracle,7,0.99,0.05,0.12653789755189468,0.5664930302505033,0.04767262423541669
gora,oracle,7,0.99,0.1,0.14149865321427338,0.59400902750812,0.04767262423541669
gora,oracle,7,0.99,0.25,0.12679871943449908,0.5962342577938983,0.04767262423541669
gora,oracle,7,0.995,0.0,0.11976266196084216,0.538376155183159,0.06107492402758107
gora,oracle,7,0.995,0.05,0.13466626643840682,0.5660114331108116,0.06107492402758107
gora,oracle,7,0.995,0.1,0.15046101265081446,0.593750610918431,0.06107492402758107
gora,oracle,7,0.995,0.25,0.14199305256983097,0.5993349598232144,0.06107492402758107
gora,oracle,7,0.999,0.0,0.12743591421244702,0.5358551264698549,0.09094764904979251
gora,oracle,7,0.999,0.05,0.14262535832311637,0.563360997980665,0.09094764904979251
gora,oracle,7,0.999,0.1,0.15915529606939824,0.5911472635625935,0.09094764904979251
gora,oracle,7,0.999,0.25,0.15656801288121427,0.5995857065934501,0.09094764904979251
gora,oracle,13,0.9,0.0,0.021577578820035886,0.42473517190561294,6.013111433231302e-05
gora,oracle,13,0.9,0.05,0.033897512836348793,0.44653716742168054,6.013111433231302e-05
gora,oracle,13,0.9,0.1,0.041417341927878784,0.4643753122387815,6.013111433231302e-05
gora,oracle,13,0.9,0.25,0.030890270850171694,0.45684985031819414,6.013111433231302e-05
gora,oracle,13,0.95,0.0,0.03060354890128638,0.4648776047273462,0.005514087833196249
gora,oracle,13,0.95,0.05,0.04239015797789324,0.48874014337304644,0.005514087833196249
gora,oracle,13,0.95,0.1,0.05314684082110495,0.510440352389977,0.005514087833196249
gora,oracle,13,0.95,0.25,0.04433892587208296,0.5063691919643805,0.005514087833196249
gora,oracle,13,0.99,0.0,0.046819810791309056,0.49113570977022575,0.041175683278099756
gora,oracle,13,0.99,0.05,0.058370479491669104,0.5163460979143248,0.041175683278099756
gora,oracle,13,0.99,0.1,0.0722640513682979,0.5413286271902469,0.041175683278099756
gora,oracle,13,0.99,0.25,0.07499203636151038,0.5489076392132038,0.041175683278099756
gora,oracle,13,0.995,0.0,0.042589568465602336,0.4812685507712958,0.034713660356092815
gora,oracle,13,0.995,0.05,0.05377574436140824,0.5059724497652597,0.034713660356092815
gora,oracle,13,0.995,0.1,0.06763661626743153,0.5305919070091779,0.034713660356092815
gora,oracle,13,0.995,0.25,0.07231514128044372,0.5387321646074321,0.034713660356092815
gora,oracle,13,0.999,0.0,0.03824932773865583,0.4714759977755402,0.038213375629151315
gora,oracle,13,0.999,0.05,0.04909308658831273,0.49567723720508305,0.038213375629151315
gora,oracle,13,0.999,0.1,0.0628573249504839,0.5198913081535448,0.038213375629151315
gora,oracle,13,0.999,0.25,0.06930689902478737,0.5285562114165347,0.038213375629151315
gora,oracle,21,0.9,0.0,0.01040643479252998,0.22954267412375629,-2.050108156900268e-05
gora,oracle,21,0.9,0.05,0.022152945065986113,0.24132528287155364,-2.050108156900268e-05
gora,oracle,21,0.9,0.1,0.024927713249130446,0.2465368635366989,-2.050108156900268e-05
gora,oracle,21,0.9,0.25,-0.013282582990937474,0.18627172738833908,-2.050108156900268e-05
gora,oracle,21,0.95,0.0,0.00800150456455528,0.23833712307342012,-0.0027852485944552144
gora,oracle,21,0.95,0.05,0.01862793265809801,0.25057115790798734,-0.0027852485944552144
gora,oracle,21,0.95,0.1,0.02503305821426328,0.25826310607594133,-0.0027852485944552144
gora,oracle,21,0.95,0.25,-0.014332746311071065,0.1934411856872818,-0.0027852485944552144
gora,oracle,21,0.99,0.0,0.032180323908195176,0.3966593497236965,-0.07362229840222845
gora,oracle,21,0.99,0.05,0.04297953605752087,0.4170201908692094,-0.07362229840222845
gora,oracle,21,0.99,0.1,0.054194174851013806,0.4361531985759149,-0.07362229840222845
gora,oracle,21,0.99,0.25,0.03101139211337496,0.41290280895177356,-0.07362229840222845
gora,oracle,21,0.995,0.0,0.05659214878858617,0.45088505828123115,-0.05444205429846915
gora,oracle,21,0.995,0.05,0.06849708831313837,0.4740293483450967,-0.05444205429846915
gora,oracle,21,0.995,0.1,0.08151989862653886,0.49662134647664674,-0.05444205429846915
gora,oracle,21,0.995,0.25,0.06762465920395462,0.4886649085682986,-0.05444205429846915
gora,oracle,21,0.999,0.0,0.07916044469426937,0.4806390673678907,0.0034919890316977937
gora,oracle,21,0.999,0.05,0.09210420384392926,0.5053106544761284,0.0034919890316977937
gora,oracle,21,0.999,0.1,0.10673568088718889,0.5298595838149236,0.0034919890316977937
gora,oracle,21,0.999,0.25,0.10152006079152052,0.5317053211976622,0.0034919890316977937
gora,BSZZ,7,0.9,0.0,-0.008933512306486504,0.3161252276771549,2.9480944750522255e-05
gora,BSZZ,7,0.9,0.05,0.0018202630398337948,0.3323521880332066,2.9480944750522255e-05
gora,BSZZ,7,0.9,0.1,0.007633740140512813,0.3437141972790704,2.9480944750522255e-05
gora,BSZZ,7,0.9,0.25,-0.039306841597152115,0.2970793120663108,2.9480944750522255e-05
gora,BSZZ,7,0.95,0.0,-0.009986010181036913,0.3514961197631232,0.0016997736568380678
gora,BSZZ,7,0.95,0.05,-0.00028289558203980814,0.3695386962528653,0.0016997736568380678
gora,BSZZ,7,0.95,0.1,0.00816311474683943,0.38451959416074283,0.0016997736568380678
gora,BSZZ,7,0.95,0.25,-0.03234358298564099,0.3451723758400099,0.0016997736568380678
gora,BSZZ,7,0.99,0.0,0.013973161139430241,0.44573089660751014,-0.031261250239676554
gora,BSZZ,7,0.99,0.05,0.023837785085796506,0.4686106194371732,-0.031261250239676554
gora,BSZZ,7,0.99,0.1,0.035862974655151966,0.49090772953567396,-0.031261250239676554
gora,BSZZ,7,0.99,0.25,0.0195994479977405,0.48098167021084987,-0.031261250239676554
gora,BSZZ,7,0.995,0.0,0.028824765190706588,0.4701311881495042,-0.02981585247338385
gora,BSZZ,7,0.995,0.05,0.039304382743504535,0.49426339742714037,-0.02981585247338385
gora,BSZZ,7,0.995,0.1,0.05242176453536073,0.5182238616738325,-0.02981585247338385
gora,BSZZ,7,0.995,0.25,0.04389678792147264,0.5169539949816697,-0.02981585247338385
gora,BSZZ,7,0.999,0.0,0.043129469381223244,0.4859666976823014,0.0010233698653821885
gora,BSZZ,7,0.999,0.05,0.05422372979808417,0.5109117563085792,0.0010233698653821885
gora,BSZZ,7,0.999,0.1,0.06834398839124302,0.535982270157904,0.0010233698653821885
gora,BSZZ,7,0.999,0.25,0.06694167325345728,0.541370135839248,0.0010233698653821885
gora,BSZZ,13,0.9,0.0,0.015332292877069486,0.3886225100442471,3.793886758976317e-05
gora,BSZZ,13,0.9,0.05,0.027331651379199698,0.40857081379176546,3.793886758976317e-05
gora,BSZZ,13,0.9,0.1,0.03480553545116307,0.42407381094143104,3.793886758976317e-05
gora,BSZZ,13,0.9,0.25,-0.0026741030700723856,0.39885430902772473,3.793886758976317e-05
gora,BSZZ,13,0.95,0.0,0.023186961550926942,0.4121876996548501,0.0018756855411389056
gora,BSZZ,13,0.95,0.05,0.03459287127684996,0.43334562340139177,0.0018756855411389056
gora,BSZZ,13,0.95,0.1,0.045318147348551836,0.45185550517698486,0.0018756855411389056
gora,BSZZ,13,0.95,0.25,0.011704352722093579,0.42533653718609055,0.0018756855411389056
gora,BSZZ,13,0.99,0.0,0.04213751868275606,0.47156496846135837,-0.02857702256913014
gora,BSZZ,13,0.99,0.05,0.053447841590471744,0.49577077482724546,-0.02857702256913014
gora,BSZZ,13,0.99,0.1,0.06748969868332279,0.5195885931450785,-0.02857702256913014
gora,BSZZ,13,0.99,0.25,0.054701285806292334,0.5135771106874615,-0.02857702256913014
gora,BSZZ,13,0.995,0.0,0.058064195682695684,0.4946925976049859,-0.020138613833190953
gora,BSZZ,13,0.995,0.05,0.0700446965497212,0.5200855636417437,-0.020138613833190953
gora,BSZZ,13,0.995,0.1,0.08523920108260116,0.5454950203677468,-0.020138613833190953
gora,BSZZ,13,0.995,0.25,0.08057408361270436,0.5479393009399676,-0.020138613833190953
gora,BSZZ,13,0.999,0.0,0.07290985579385885,0.5086907465952488,0.020051863856245425
gora,BSZZ,13,0.999,0.05,0.08553276722429615,0.5348022487969061,0.020051863856245425
gora,BSZZ,13,0.999,0.1,0.10175827088731376,0.5612154822784003,0.020051863856245425
gora,BSZZ,13,0.999,0.25,0.1045244172720819,0.5699906702624852,0.020051863856245425
gora,BSZZ,21,0.9,0.0,0.007973246838454557,0.3244477671192082,2.9794509715998043e-05
gora,BSZZ,21,0.9,0.05,0.019594859631378306,0.3411019300701942,2.9794509715998043e-05
gora,BSZZ,21,0.9,0.1,0.022762225569956746,0.35204725245867874,2.9794509715998043e-05
gora,BSZZ,21,0.9,0.25,-0.03633356238967515,0.29965594281977964,2.9794509715998043e-05
gora,BSZZ,21,0.95,0.0,0.007501108854900129,0.3609565915015658,0.0017063970930484772
gora,BSZZ,21,0.95,0.05,0.018101851237110736,0.3794847815596309,0.0017063970930484772
gora,BSZZ,21,0.95,0.1,0.024901184005905592,0.3945053208263942,0.0017063970930484772
gora,BSZZ,21,0.95,0.25,-0.02747736384386101,0.3498146101646628,0.0017063970930484772
gora,BSZZ,21,0.99,0.0,0.03650622516306036,0.45749316503645837,-0.03053219348433896
gora,BSZZ,21,0.99,0.05,0.04752748927793996,0.4809766544965047,-0.03053219348433896
gora,BSZZ,21,0.99,0.1,0.05923232174910521,0.5037408667185379,-0.03053219348433896
gora,BSZZ,21,0.99,0.25,0.03284735630427374,0.4901581762449744,-0.03053219348433896
gora,BSZZ,21,0.995,0.0,0.05443311284510305,0.48332397491561874,-0.026701522466126306
gora,BSZZ,21,0.995,0.05,0.06622722733073122,0.5081333804721238,-0.026701522466126306
gora,BSZZ,21,0.995,0.1,0.0793337701034372,0.5326736059646966,-0.026701522466126306
gora,BSZZ,21,0.995,0.25,0.06177476962037249,0.5284581077175197,-0.026701522466126306
gora,BSZZ,21,0.999,0.0,0.07292654351715794,0.5010362812777167,0.009944434853907351
gora,BSZZ,21,0.999,0.05,0.08555031154175698,0.5267548736626945,0.009944434853907351
gora,BSZZ,21,0.999,0.1,0.10000695192119964,0.5525368834601286,0.009944434853907351
gora,BSZZ,21,0.999,0.25,0.0909324719909651,0.5557594346379126,0.009944434853907351
gora,AGSZZ,7,0.9,0.0,0.0038190331883791936,0.16696515941094747,-1.9849786745265377e-05
gora,AGSZZ,7,0.9,0.05,0.014657230639516914,0.17553561436169954,-1.9849786745265377e-05
gora,AGSZZ,7,0.9,0.1,0.016466872167928994,0.17722441738204459,-1.9849786745265377e-05
gora,AGSZZ,7,0.9,0.25,-0.0520381056275356,0.084397026754481,-1.9849786745265377e-05
gora,AGSZZ,7,0.95,0.0,-0.006437758374082192,0.23354586239215003,-0.0026634138762837646
gora,AGSZZ,7,0.95,0.05,0.003055268962802121,0.24553395799022623,-0.0026634138762837646
gora,AGSZZ,7,0.95,0.1,0.007759994945583963,0.25298561414243254,-0.0026634138762837646
gora,AGSZZ,7,0.95,0.25,-0.0598354030407253,0.1714978267420065,-0.0026634138762837646
gora,AGSZZ,7,0.99,0.0,0.020183215340166785,0.41171806272694106,-0.07592903014526255
gora,AGSZZ,7,0.99,0.05,0.03010774634716211,0.4328518796349779,-0.07592903014526255
gora,AGSZZ,7,0.99,0.1,0.039646726439796796,0.45285391661702273,-0.07592903014526255
gora,AGSZZ,7,0.99,0.25,-0.0016645899435785562,0.4236082091011711,-0.07592903014526255
gora,AGSZZ,7,0.995,0.0,0.04610119080518776,0.4614884231225914,-0.06130227204627765
gora,AGSZZ,7,0.995,0.05,0.0572236931511884,0.48517699237032896,-0.06130227204627765
gora,AGSZZ,7,0.995,0.1,0.06866423845588096,0.5083712618632225,-0.06130227204627765
gora,AGSZZ,7,0.995,0.25,0.038591877259558774,0.494383163504599,-0.06130227204627765
gora,AGSZZ,7,0.999,0.0,0.07177565787135945,0.4913904096951352,-0.01020449302471848
gora,AGSZZ,7,0.999,0.05,0.08410801658049014,0.5166138717897524,-0.01020449302471848
gora,AGSZZ,7,0.999,0.1,0.09734782266252796,0.5417717848950834,-0.01020449302471848
gora,AGSZZ,7,0.999,0.25,0.07793788545516508,0.5383627124584729,-0.01020449302471848
gora,AGSZZ,13,0.9,0.0,0.0033061787929176793,0.24541479355246656,-4.4760139582135095e-07
gora,AGSZZ,13,0.9,0.05,0.014688227256507798,0.25801213086409513,-4.4760139582135095e-07
gora,AGSZZ,13,0.9,0.1,0.021128016194954358,0.2652504744289623,-4.4760139582135095e-07
gora,AGSZZ,13,0.9,0.25,-0.056759992263531664,0.17976948940113965,-4.4760139582135095e-07
gora,AGSZZ,13,0.95,0.0,-0.004136692719642509,0.2963471063870506,-0.0007105964810416573
gora,AGSZZ,13,0.95,0.05,0.005866672015205643,0.311558839984865,-0.0007105964810416573
gora,AGSZZ,13,0.95,0.1,0.014569825527181902,0.3232970480080826,-0.0007105964810416573
gora,AGSZZ,13,0.95,0.25,-0.057074268004120306,0.2500389804751154,-0.0007105964810416573
gora,AGSZZ,13,0.99,0.0,0.017024102180260087,0.4223333512310149,-0.05643044212630882
gora,AGSZZ,13,0.99,0.05,0.027045333366364766,0.4440120593740517,-0.05643044212630882
gora,AGSZZ,13,0.99,0.1,0.039177652047193326,0.4649276145955006,-0.05643044212630882
gora,AGSZZ,13,0.99,0.25,0.004750900874633861,0.43972291599145275,-0.05643044212630882
gora,AGSZZ,13,0.995,0.0,0.03799017948938258,0.46095689360977343,-0.047046399849864674
gora,AGSZZ,13,0.995,0.05,0.0489402650765232,0.48461817902320287,-0.047046399849864674
gora,AGSZZ,13,0.995,0.1,0.06252926264524374,0.508036994538652,-0.047046399849864674
gora,AGSZZ,13,0.995,0.25,0.03993692793086171,0.4964131883194298,-0.047046399849864674
gora,AGSZZ,13,0.999,0.0,0.058759522527536946,0.4860680760534449,-0.0029028817670887943
gora,AGSZZ,13,0.999,0.05,0.07065608605266875,0.511018338512462,-0.0029028817670887943
gora,AGSZZ,13,0.999,0.1,0.08563270189476356,0.5360949613416598,-0.0029028817670887943
gora,AGSZZ,13,0.999,0.25,0.07378762421770306,0.5344920253475273,-0.0029028817670887943
gora,AGSZZ,21,0.9,0.0,0.08248260117957311,0.4583085090198747,5.452125951106135e-05
gora,AGSZZ,21,0.9,0.05,0.09792883862498775,0.4818338507376249,5.452125951106135e-05
gora,AGSZZ,21,0.9,0.1,0.10496409881546549,0.5005680014835935,5.452125951106135e-05
gora,AGSZZ,21,0.9,0.25,0.04830492039225549,0.4692246159106447,5.452125951106135e-05
gora,AGSZZ,21,0.95,0.0,0.09958582657089919,0.5247918454227863,0.004857411188413068
gora,AGSZZ,21,0.95,0.05,0.11491335104119339,0.5517298298836517,0.004857411188413068
gora,AGSZZ,21,0.95,0.1,0.12673211457873754,0.576354394146623,0.004857411188413068
gora,AGSZZ,21,0.95,0.25,0.0779162912286133,0.5571232339617911,0.004857411188413068
gora,AGSZZ,21,0.99,0.0,0.1304173585915476,0.5713088658614393,0.06816157777158573
gora,AGSZZ,21,0.99,0.05,0.1462591561713876,0.6006346061242889,0.06816157777158573
gora,AGSZZ,21,0.99,0.1,0.16328068123634293,0.6300913158935288,0.06816157777158573
gora,AGSZZ,21,0.99,0.25,0.1444476347810389,0.6353806802665986,0.06816157777158573
gora,AGSZZ,21,0.995,0.0,0.12893324214914437,0.5593712582030802,0.07805219413143236
gora,AGSZZ,21,0.995,0.05,0.14455150775874426,0.5880842315328962,0.07805219413143236
gora,AGSZZ,21,0.995,0.1,0.16185047016948803,0.6170889540203869,0.07805219413143236
gora,AGSZZ,21,0.995,0.25,0.14874516953632252,0.6241850494946785,0.07805219413143236
gora,AGSZZ,21,0.999,0.0,0.12783686822407506,0.5469951438955273,0.09489309124787952
gora,AGSZZ,21,0.999,0.05,0.14327922706062607,0.575072841395868,0.09489309124787952
gora,AGSZZ,21,0.999,0.1,0.16078801464618994,0.6035441426899899,0.09489309124787952
gora,AGSZZ,21,0.999,0.25,0.15288455724241173,0.612027891633027,0.09489309124787952
